municipality,site_id,label,latitude,longitude,observed_count,observed_unit,observation_period,source,source_url
Toronto,43109,Codsell Ave / Hove St,43.7580545073222,-79.4426753875218,28.88,average pedestrians/hour during count,Latest 8-hour count on 2021-10-27; derived from 231 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107501,Codsell Ave / Maxwell St,43.7563853101041,-79.4467353677978,25.43,average pedestrians/hour during count,Latest 14-hour count on 2023-10-05; derived from 356 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107440,Codsell Ave / Wilmington Ave,43.7551349854767,-79.4537105367761,40.71,average pedestrians/hour during count,Latest 14-hour count on 2023-09-19; derived from 570 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,16487,Coe Hill Dr / Ellis Gdns,43.6383395631087,-79.4687821649405,3.62,average pedestrians/hour during count,Latest 8-hour count on 2005-09-26; derived from 29 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,36139,Coleman Ave / Barrington Ave / Coleman Park Trl,43.689431702951,-79.3009879951229,143.0,average pedestrians/hour during count,Latest 8-hour count on 2017-09-26; derived from 1144 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,14175,Coleman Ave / Sibley Ave,43.6912062303402,-79.2931211342008,67.88,average pedestrians/hour during count,Latest 8-hour count on 2004-05-26; derived from 543 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,9457,Coleridge Ave / Lumsden Ave,43.6930207027192,-79.3149368336847,31.62,average pedestrians/hour during count,Latest 8-hour count on 2001-09-06; derived from 253 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,19993,Colgate Ave / Booth Ave,43.6614983641717,-79.3440764451192,14.0,average pedestrians/hour during count,Latest 8-hour count on 2007-05-02; derived from 112 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,29573,Colgate Ave / Carlaw Ave,43.6622723335674,-79.3405771072848,71.0,average pedestrians/hour during count,Latest 8-hour count on 2013-01-31; derived from 568 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,36143,Colin Ave / Anderson Ave (West),43.7039488468193,-79.4019378731371,36.75,average pedestrians/hour during count,Latest 8-hour count on 2017-09-19; derived from 294 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,37573,Colin Ave / Chaplin Cres,43.6981424310257,-79.3994765428272,69.88,average pedestrians/hour during count,Latest 8-hour count on 2018-07-19; derived from 559 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,21463,Colin Ave / Imperial St,43.6991994645237,-79.3998704482616,29.25,average pedestrians/hour during count,Latest 8-hour count on 2007-11-05; derived from 234 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,38957,College St (South),43.6507670185505,-79.4403420138107,56.12,average pedestrians/hour during count,Latest 8-hour count on 2019-05-23; derived from 449 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48959,College St / Augusta Ave,43.6573531018776,-79.4031638831324,658.25,average pedestrians/hour during count,Latest 8-hour count on 2023-05-10; derived from 5266 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,116713,College St / Bathurst St,43.6564657854785,-79.4077021231845,872.5,average pedestrians/hour during count,Latest 14-hour count on 2026-07-25; derived from 12215 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,112331,College St / Bay St,43.6608156633898,-79.3858549461133,2168.43,average pedestrians/hour during count,Latest 14-hour count on 2025-04-08; derived from 30358 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48983,College St / Bellevue Ave,43.6570944259489,-79.4044964192583,262.12,average pedestrians/hour during count,Latest 8-hour count on 2023-05-10; derived from 2097 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48791,College St / Borden St,43.6569685064912,-79.4051672958705,376.0,average pedestrians/hour during count,Latest 8-hour count on 2023-04-19; derived from 3008 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,4374,College St / Brunswick Ave,43.6571924925228,-79.4040305100221,371.88,average pedestrians/hour during count,Latest 8-hour count on 1993-06-29; derived from 2975 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,35161,College St / Clinton St,43.6552118325917,-79.4138588908715,451.5,average pedestrians/hour during count,Latest 8-hour count on 2017-01-14; derived from 3612 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,30725,College St / Concord Ave,43.6541224617634,-79.4239596637787,131.5,average pedestrians/hour during count,Latest 8-hour count on 2014-04-16; derived from 1052 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,35147,College St / Crawford St,43.655158898815,-79.4190103024201,396.5,average pedestrians/hour during count,Latest 8-hour count on 2017-01-12; derived from 3172 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,30731,College St / Delaware Ave,43.6538658075447,-79.4251621381526,157.5,average pedestrians/hour during count,Latest 8-hour count on 2014-04-22; derived from 1260 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,47371,College St / Dovercourt Rd,43.6536037740599,-79.4263897751989,511.62,average pedestrians/hour during count,Latest 8-hour count on 2022-12-14; derived from 4093 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,116691,College St / Dufferin St,43.6525691944766,-79.43256217858,407.86,average pedestrians/hour during count,Latest 14-hour count on 2026-07-25; derived from 5710 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,44765,College St / Dundas St W / St Helen's Ave,43.6502812610315,-79.4410203120501,37.5,average pedestrians/hour during count,Latest 8-hour count on 2022-03-02; derived from 300 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113676,College St / Elizabeth St / Dr. Emily Stowe Way,43.6605185686867,-79.3874107192959,1589.79,average pedestrians/hour during count,Latest 14-hour count on 2025-10-09; derived from 22257 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48177,College St / Euclid Ave,43.6557170350394,-79.411376221732,542.12,average pedestrians/hour during count,Latest 8-hour count on 2023-02-08; derived from 4337 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,47377,College St / Gladstone Ave,43.6528508388676,-79.4310547531073,206.38,average pedestrians/hour during count,Latest 8-hour count on 2022-12-14; derived from 1651 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,35165,College St / Grace St,43.6549519097264,-79.4156090317247,532.75,average pedestrians/hour during count,Latest 8-hour count on 2017-01-14; derived from 4262 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,47375,College St / Havelock St,43.652964786329,-79.4294309646247,194.88,average pedestrians/hour during count,Latest 8-hour count on 2022-12-14; derived from 1559 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,35153,College St / Huron St,43.6582606331332,-79.3981981104917,918.25,average pedestrians/hour during count,Latest 8-hour count on 2017-01-17; derived from 7346 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,111751,College St / Manning Ave,43.6554653490495,-79.4126049332269,388.86,average pedestrians/hour during count,Latest 14-hour count on 2025-02-25; derived from 5444 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48175,College St / Markham St,43.656217306682,-79.4089298190331,535.38,average pedestrians/hour during count,Latest 8-hour count on 2023-02-08; derived from 4283 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113679,College St / McCaul St,43.6591991743036,-79.3935026532179,2690.86,average pedestrians/hour during count,Latest 14-hour count on 2025-10-09; derived from 37672 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,7536,College St / Montrose Ave (East),43.6552348583941,-79.4178833747928,190.12,average pedestrians/hour during count,Latest 8-hour count on 1999-07-12; derived from 1521 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,23287,College St / Orpen Lane,43.651712013197,-79.4368813976646,202.62,average pedestrians/hour during count,Latest 8-hour count on 2008-11-18; derived from 1621 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113703,College St / Ossington Ave,43.6543887000655,-79.4226792245877,647.5,average pedestrians/hour during count,Latest 14-hour count on 2025-10-15; derived from 9065 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,110328,College St / Palmerston Blvd / Palmerston Ave,43.6559711226779,-79.4101621504734,516.0,average pedestrians/hour during count,Latest 14-hour count on 2024-07-23; derived from 7224 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,45883,College St / Robert St,43.6576528479972,-79.4018459975341,371.0,average pedestrians/hour during count,Latest 8-hour count on 2022-04-20; derived from 2968 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,31753,College St / Roxton Rd,43.6546563001965,-79.4214889883984,254.38,average pedestrians/hour during count,Latest 8-hour count on 2015-01-14; derived from 2035 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,42463,College St / Rusholme Park Cres,43.6529200721223,-79.4296281428246,99.0,average pedestrians/hour during count,Latest 8-hour count on 2021-10-20; derived from 792 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,42771,College St / Rusholme Rd,43.6532274539134,-79.428186319398,170.75,average pedestrians/hour during count,Latest 8-hour count on 2021-09-15; derived from 1366 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,43057,College St / Shaw St,43.6549109266377,-79.4202738894492,458.62,average pedestrians/hour during count,Latest 8-hour count on 2021-09-15; derived from 3669 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
